date,sales,onpromotion,oil_price,holiday,diff,Train_Forecast
2014-12-28,716329.635071,1859,53.742579242636744,0,-219225.88926900004,916568.9822672061
2014-12-29,773998.401175,1783,53.46,0,-282606.8000535001,820638.2962972661
2014-12-30,912970.533204,3494,54.14,0,-1103316.1588346001,359037.7264374226
2014-12-31,844380.469674,5648,53.45,1,-220597.50339849992,358939.96804631135
2015-01-01,12773.61698,12,53.085,1,-953209.254735,732372.1143507233
2015-01-02,657763.391981,4949,52.72,1,-1086433.521609,502814.6662304399
2015-01-03,648880.686926,1306,52.05231276297335,0,-91715.472006,748072.9995554934
2015-01-04,730923.776022,1295,50.717687237026645,0,14594.140951000038,732475.079500522
2015-01-05,569267.29796,1148,50.05,0,-204731.103215,673556.7479356689
2015-01-06,477886.741053,1042,47.98,0,-435083.792151,385384.27772335534
2015-01-07,494160.850117,1291,48.69,0,-350219.61955700006,323063.9045430306
2015-01-08,417482.689131,3063,48.8,0,404709.07215100003,608817.9916511108
2015-01-09,439381.226073,4761,48.35,0,-218382.16590799997,409083.0859964646
2015-01-10,569956.90801,954,47.77733941093969,1,-78923.77891600004,762259.1560223411
2015-01-11,694860.9511,1058,46.63266058906031,0,-36062.82492200006,665585.7649664714
2015-01-12,442845.544014,1043,46.06,0,-126421.75394600001,588107.838734499
2015-01-13,393799.993059,1213,45.92,0,-84086.74799399998,339406.0255263834
2015-01-14,400923.97107,1586,48.49,0,-93236.87904699997,390645.070043179
2015-01-15,371146.144942,2608,46.37,0,-46336.54418900004,579923.8949220175
2015-01-16,423599.9357975,4510,48.49,0,-15781.290275499981,473458.06331369956
2015-01-17,621865.434007,712,48.2065606882364,0,51908.52599699993,730929.0209400596
2015-01-18,678277.030991,577,47.64,0,-16583.92010899994,599084.5089792311
2015-01-19,448217.896919,588,47.07343931176361,0,5372.352905000036,529799.246934335
2015-01-20,405308.77722,569,46.79,0,11508.784160999989,347059.420231833
2015-01-21,413202.592067,697,47.85,0,12278.620996999962,364747.54653890734
2015-01-22,364862.5390355,2598,45.93,0,-6283.605906499957,522583.7438418735
2015-01-23,416937.181925,4475,45.26,0,-6662.753872500034,494704.6752422377
2015-01-24,588849.871003,632,45.14496774193548,0,-33015.563003999996,729184.7343554964
2015-01-25,631623.951015,616,44.91503225806451,0,-46653.07997600001,640565.4261992987
2015-01-26,410009.617966,540,44.8,0,-38208.27895300003,551850.2765105681
2015-01-27,360009.850046,560,45.84,0,-45298.92717400001,423379.7311458249
2015-01-28,376935.916035,639,44.08,0,-36266.67603199999,377790.88776120596
2015-01-29,343062.160973,2696,44.12,0,-21800.378062500036,555524.4644484903
2015-01-30,435899.6719165,4647,47.79,0,18962.489991500042,538875.0807198536
2015-01-31,656205.841844,763,48.15510238429172,0,67355.97084100009,746879.891752319
2015-02-01,815294.475951,727,48.884897615708276,0,183670.524936,536509.8217745856
2015-02-02,538301.886974,653,49.25,0,128292.26900800003,509292.00370931474
2015-02-03,475249.842928,583,53.04,0,115239.99288200005,374826.8994686273
2015-02-04,451923.147059,687,48.45,0,74987.23102399998,371921.36556947493
2015-02-05,407491.967944,2640,50.48,0,64429.80697099998,487652.1247517245
2015-02-06,437147.54517,4645,51.66,0,1247.8732534999726,566834.1645506618
2015-02-07,599911.594879,721,51.992593267882185,0,-56294.24696500006,683936.8107973248
2015-02-08,622994.231951,690,52.65740673211781,0,-192300.24399999995,497207.6002303257
2015-02-09,458002.152043,722,52.99,0,-80299.73493100004,458138.2101458977
2015-02-10,400825.9849177,694,50.06,0,-74423.85801030003,362928.21733493515
2015-02-11,400115.3330245,766,48.8,0,-51807.814034499985,440575.9017445703
2015-02-12,384963.142969,2613,51.17,0,-22528.824974999996,539475.2990368196
2015-02-13,493265.468013,4536,52.66,0,56117.92284299998,554803.4808433634
2015-02-14,562855.068099,697,52.81005610622779,0,-37056.52677999996,613589.1441887887
2015-02-15,434886.671834,576,53.11,0,-188107.56011700007,524363.1182551713
2015-02-16,420740.903983,574,53.409943893772216,1,-37261.248059999954,491818.5073928791
2015-02-17,483088.13409300003,609,53.56,1,82262.14917530003,429933.5217301498
2015-02-18,497499.057967,670,52.13,0,97383.7249425,376773.90706627443
2015-02-19,436360.905914,2616,51.12,0,51397.762945000024,485083.12516005535
2015-02-20,483681.015026,4387,49.95,0,-9584.452986999997,530526.388171331
2015-02-21,572753.075038,443,49.85247265077139,0,9898.006938999984,686847.227574764
2015-02-22,691339.067796,573,49.65752734922861,0,256452.39596200007,636161.470646663
2015-02-23,443349.890841,425,49.56,0,22608.98685799999,498806.9612778633
2015-02-24,407890.277971,411,48.48,0,-75197.85612200003,444174.258356772
2015-02-25,395774.954032,476,50.25,0,-101724.10393500002,399577.8372535008
2015-02-26,354938.226975,2631,47.65,0,-81422.678939,529396.8109572869
2015-02-27,436488.424914,4475,49.84,0,-47192.590112000005,594030.848184432
2015-02-28,635263.400075,504,49.7774824684432,0,62510.325037,739646.8209693034
2015-03-01,820434.978924,617,49.6525175315568,0,129095.911128,490519.42174281215
2015-03-02,546037.787999,464,49.59,1,102687.89715800004,491903.21323153854
2015-03-03,492365.24083,571,50.43,0,84474.96285900002,434056.585334564
2015-03-04,483330.548167,608,51.53,0,87555.59413500002,417127.6692565117
2015-03-05,428599.809059,2679,50.76,0,73661.582084,479700.47677092365
2015-03-06,463723.974873,4451,49.61,0,27235.549959000025,594546.8397418896
2015-03-07,657377.210913,660,49.69502384291725,0,22113.810838000034,698382.398278225
2015-03-08,659563.411966,538,49.86497615708275,0,-160871.56695800007,495742.7411302763
2015-03-09,480371.950086,557,49.95,0,-65665.83791300002,481656.62073994084
2015-03-10,457881.7640763,567,48.42,0,-34483.4767537,416931.03785551153
2015-03-11,425617.727075,572,48.06,0,-57712.821092,381699.7573295114
2015-03-12,382588.6690535,2664,47.12,0,-46011.1400055,453703.2355257581
2015-03-13,434805.995204,4501,44.88,0,-28917.979669000022,603638.2492009732
2015-03-14,616609.760896,649,44.64243338008416,0,-40767.45001700008,690902.8518963881
2015-03-15,662700.871933,636,44.16756661991585,0,3137.4599670000607,479147.75660672283
2015-03-16,466598.425914,597,43.93,0,-13773.524172000005,440557.92477359524
2015-03-17,415359.51603,581,43.39,0,-42522.248046300025,401071.0256985379
2015-03-18,398629.999994,600,44.63,0,-26987.72708099999,379389.2112074552
2015-03-19,373324.3829895,2698,44.02,0,-9264.286063999985,467597.7471999025
2015-03-20,467687.945081,4477,46.0,0,32881.94987700001,591840.0854978052
2015-03-21,624099.228222,597,46.3500981767181,0,7489.467325999984,659935.5929334916
2015-03-22,646466.401887,666,47.04990182328191,0,-16234.47004600009,469904.0332525168
2015-03-23,462664.2370045,543,47.4,0,-3934.1889095000224,434697.86024032644
2015-03-24,407369.722015,445,47.03,0,-7989.794014999992,485668.00181253563
2015-03-25,408258.189916,579,48.75,0,9628.18992199999,419707.1733339655
2015-03-26,367006.957001,2769,51.41,0,-6317.4259885000065,595630.5159893872
2015-03-27,436906.608975,4596,48.83,0,-30781.336106000002,612206.6395038617
2015-03-28,589854.7040575,587,48.78748807854138,0,-34244.52416449995,685214.2772746631
2015-03-29,641213.770163,669,48.70251192145862,0,-5252.631723999977,452115.3177584433
2015-03-30,437878.834978,632,48.66,0,-24785.40202649997,484514.95220744284
2015-03-31,443278.893073,590,47.72,0,35909.17105800001,467054.3769439767
2015-04-01,557223.161038,777,50.12,1,148964.97112200002,457789.29035459575
2015-04-02,524588.902022,2854,49.13,0,157581.94502100005,445631.9899261176
2015-04-03,510296.785948,4598,49.621850570413315,1,73390.176973,606035.8251401338
2015-04-04,653894.195903,712,50.605,0,64039.49184549996,719684.6590515045
2015-04-05,659669.577136,707,51.588149429586686,0,18455.806973000057,469500.4300770212
2015-04-06,519734.816963,578,52.08,0,81855.98198499996,492353.6111388609
2015-04-07,464788.21798,631,53.95,0,21509.324907000002,379835.1365083907
2015-04-08,461140.213006,753,50.44,0,-96082.94803200004,419085.5026813473
2015-04-09,398718.315935,2883,50.79,0,-125870.58608700003,454898.3712931775
2015-04-10,445869.298012,4725,51.63,0,-64427.48793599999,636126.8634388618
2015-04-11,610603.017074,736,51.71002244039271,0,-43291.17882899998,648401.198460468
2015-04-12,659939.024086,715,51.86997755960729,1,269.4469500000123,498774.2824672086
2015-04-13,453724.756048,643,51.95,0,-66010.06091499998,498239.9165399083
2015-04-14,403623.396979,666,53.3,1,-61164.821001000004,435735.96029201127
2015-04-15,438106.287965,739,56.25,0,-23033.92504099995,393570.5514858788
2015-04-16,418643.193957,3374,56.69,0,19924.87802199996,455353.270183317
2015-04-17,456303.236748,5102,55.71,0,10433.93873600004,612375.6051913953
2015-04-18,629155.66071,1195,55.875046283309956,0,18552.643635999993,650750.0182824325
2015-04-19,684544.950159,1249,56.20495371669004,0,24605.92607299995,462255.3325353833
2015-04-20,481694.770966,1146,56.37,0,27970.01491799997,379341.175026456
2015-04-21,426018.313035,1090,55.58,1,22394.916055999987,405842.51409349334
2015-04-22,421108.210059,1250,56.17,0,-16998.07790600002,383301.88485828944
2015-04-23,392147.042002,3300,56.59,0,-26496.15195500001,546753.5438514294
2015-04-24,437625.507963,5216,55.98,0,-18677.728785000043,672402.9909204748
2015-04-25,588781.512939,1185,55.87497054698457,0,-40374.14777099993,718597.3165327819
2015-04-26,625901.000988,1169,55.66502945301543,0,-58643.949171000044,525592.1746264775
2015-04-27,425049.148087,1046,55.56,0,-56645.62287899997,443238.1889884115
2015-04-28,374839.1850745,1057,57.05,0,-51179.127960500016,495089.8205496764
2015-04-29,398724.330055,1012,58.55,0,-22383.880003999977,470002.93837779376
2015-04-30,432612.141938,3267,59.62,0,40465.09993600001,522306.98049956374
2015-05-01,674509.400095,5555,59.1,1,236883.89213200007,699277.6171821888
2015-05-02,711052.273896,1343,59.0549873772791,0,122270.76095699996,731814.0034892808
2015-05-03,742887.785029,1381,58.9650126227209,0,116986.78404100006,420098.6956999065
2015-05-04,556245.147953,1282,58.92,0,131195.99986600003,499093.58430270065
2015-05-05,509493.227021,1240,60.38,0,134654.04194650002,417954.379032406
2015-05-06,504999.550962,1340,60.93,0,106275.22090699995,439757.4217827248
2015-05-07,444082.309939,3372,58.99,0,11470.168001000013,444867.7709841391
2015-05-08,481304.22297,5130,59.41,0,-193205.17712500005,643629.5994128187
2015-05-09,706705.4400759999,1156,59.3649873772791,1,-4346.833820000058,636929.4924697492
2015-05-10,558062.273048,1024,59.2750126227209,1,-184825.51198100008,579263.9133088501
2015-05-11,524864.051063,1055,59.23,0,-31381.096890000044,455065.15441507415
2015-05-12,452162.874045,1014,60.72,1,-57330.352975999995,478420.8745338061
2015-05-13,446915.639008,1172,60.5,0,-58083.91195399995,383500.2939987343
2015-05-14,395609.666087,3153,59.89,0,-48472.64385200001,507139.7763168697
2015-05-15,483535.538107,5076,59.73,0,2231.315136999998,642671.4789205681
2015-05-16,709798.552994,1196,59.657479663394106,0,3093.112918000086,753087.4104612134
2015-05-17,798186.132143,1060,59.51252033660589,0,240123.85909500008,494974.0265195537
2015-05-18,496595.01098,968,59.44,0,-28269.04008299997,442373.6121681491
2015-05-19,446375.4880335,999,57.3,0,-5787.386011500028,467631.68584296043
2015-05-20,466238.630977,1232,58.96,0,19322.991968999966,450106.42741887335
2015-05-21,417006.136035,3115,60.18,0,21396.469947999984,474605.5114450559
2015-05-22,458727.917031,4923,58.88,0,-24807.62107599998,683475.2798089256
2015-05-23,658882.9229615,970,58.61490087899757,0,-50915.63003250002,764985.1557443643
2015-05-24,738068.426823,1012,58.085,1,-60117.70532000007,708584.4422353598
2015-05-25,534802.790004,941,57.555099121002435,0,38207.77902399993,746385.3832589885
2015-05-26,463132.406006,887,57.29,0,16756.91797250003,822596.487142579
2015-05-27,481804.96096,1007,57.51,0,15566.329983000003,467215.6204777878
2015-05-28,428506.881011,3183,57.69,0,11500.744976000045,599212.1578882064
2015-05-29,560519.530038,5079,60.25,0,101791.61300699995,808298.7659952256
2015-05-30,855728.291973,992,60.24749929873772,0,196845.36901150004,917307.0321610952
2015-05-31,1023564.76704,1025,60.24250070126227,0,285496.340217,735034.3983064368
2015-06-01,812081.2027655,1388,60.24,0,277278.4127615001,695310.2961321997
2015-06-02,753430.6418917,3643,61.3,0,290298.2358857,727758.0938376262
2015-06-03,747929.452075,5581,59.67,0,266124.49111500004,335447.9558509527
2015-06-04,608994.6461083,3401,58.0,0,180487.76509729994,692545.0880202574
2015-06-05,657675.126037,5144,59.11,0,97155.59599900001,800637.3327837781
2015-06-06,904437.271141,1066,58.86993267882188,0,48708.97916799993,960697.4732499506
2015-06-07,1070695.9178497,1068,58.390067321178115,0,47131.15080970002,640549.0117985128
2015-06-08,696952.81204,949,58.15,0,-115128.39072550007,661358.2739375867
2015-06-09,623725.1071692,3216,60.15,0,-129705.53472250002,872295.4063659286
2015-06-10,641435.3719983,5373,61.36,0,-106494.08007670008,364365.2327177428
2015-06-11,510019.1489275,1369,60.74,0,-98975.49718079995,665998.1946410559
2015-06-12,606616.000975,6500,59.96,0,-51059.12506200001,796023.4918176709
2015-06-13,840727.775905,1564,59.852469845722304,0,-63709.49523599993,1028079.8708665208
2015-06-14,967745.7218685,2239,59.6375301542777,0,-102950.19598119997,576745.6659855321
2015-06-15,666557.1317587,1495,59.53,0,-30395.68028129998,735572.1648083144
2015-06-16,672637.824072,3629,60.01,0,48912.71690280002,785303.9787696238
2015-06-17,677171.157112,8606,59.89,0,35735.78511370008,564921.6333248622
2015-06-18,556155.0391433,1775,60.41,0,46135.89021580003,961559.8129853585
2015-06-19,659233.5706609,6748,59.62,0,52617.5696859,907611.3193386204
2015-06-20,936951.654373,1586,59.71752734922861,0,96223.87846799998,983423.7864345713
2015-06-21,790568.421132,2389,59.912472650771385,0,-177177.30073649995,512925.5382127275
2015-06-22,701208.22895,1617,60.01,0,34651.09719130001,689561.6230169395
2015-06-23,640322.326029,3756,61.05,1,-32315.498043,809605.6122917521
2015-06-24,643411.714061,9265,60.01,0,-33759.44305100001,785055.1680824119
2015-06-25,1556102.8676919,3462,59.59,1,999947.8285486001,1089643.6013368606
2015-06-26,593299.460788,6213,59.41,0,-65934.10987289995,1023098.9832830471
2015-06-27,831492.4641955,1166,59.142424964936886,0,-105459.19017750002,1018730.6245819532
2015-06-28,976563.5890657,1994,58.607575035063114,0,185995.1679336999,807178.2466157314
2015-06-29,639072.192193,1006,58.34,0,-62136.03675700002,606464.0060490939
2015-06-30,669548.425059,2927,59.48,0,29226.09903000004,863534.9520357639
2015-07-01,885953.200992,8448,56.94,0,242541.48693100002,671435.1499794712
2015-07-02,705642.2820965,1306,56.93,0,-850460.5855954001,740980.5221877319
2015-07-03,1545546.78784,12968,55.817343947257676,1,952247.3270519999,832101.3539983423
2015-07-04,1018541.84294,1252,54.148828026371156,0,187049.3787445,886124.3561084889
2015-07-05,982427.6819,2065,53.03648407911348,0,5864.092834300012,626424.8045742292
2015-07-06,754949.70914,1033,52.48,0,115877.51694700005,640611.8730348924
2015-07-07,654821.0515315,2971,52.33,0,-14727.37352750008,765561.2187787052
2015-07-08,732992.130029,8236,51.61,0,-152961.07096300006,575130.4295285459
2015-07-09,605032.4963965,1214,52.76,0,-100609.78570000001,694810.438065753
2015-07-10,643986.381178,6406,52.74,0,-901560.4066619999,796713.3633770157
2015-07-11,794984.703157,1137,52.60246143057503,0,-223557.139783,915958.2675523891
2015-07-12,898731.936734,1942,52.32753856942496,0,-83695.74516599998,675055.6158314598
2015-07-13,647967.077874,1009,52.19,0,-106982.6312660001,639695.703207696
2015-07-14,601452.258023,2851,53.05,0,-53368.79350849998,750379.2001473685
2015-07-15,664505.1001790001,8255,51.4,0,-68487.02984999993,654804.9030194529
2015-07-16,584042.727022,1225,50.9,0,-20989.76937450003,696540.4179430162
2015-07-17,653452.17114,6503,50.88,0,9465.78996199998,850744.2044437211
2015-07-18,826353.336031,1126,50.68744600280505,0,31368.632874000003,872323.496042093
2015-07-19,894707.299378,1938,50.302553997194956,0,-4024.637356000021,659746.6384300165
2015-07-20,685961.243972,1357,50.11,0,37994.166098000016,621484.7201196529
2015-07-21,607836.498977,3157,50.59,0,6384.240954000037,724262.6184284459
2015-07-22,631385.408886,8415,49.27,0,-33119.69129300001,539434.4916060322
2015-07-23,541511.421067,1482,48.11,1,-42531.30595499999,656414.6912438143
2015-07-24,635244.2449785,6714,47.98,1,-18207.926161500043,816431.5582750399
2015-07-25,797427.520942,1529,47.77744319775596,1,-28925.81508900004,1019239.9549360187
2015-07-26,875032.0362592,2383,47.372556802244034,0,-19675.26311880001,766864.1644956572
2015-07-27,652999.1942961001,1466,47.17,0,-32962.04967589991,735360.7873808634
2015-07-28,594977.6665523,3408,47.97,0,-12858.832424700027,830751.2304351735
2015-07-29,625449.98155,8747,48.77,0,-5935.4273360000225,593484.2412788246
2015-07-30,543393.592625,1662,48.53,0,1882.171558000031,694133.0875616135
2015-07-31,695083.4489723,7021,47.11,0,59839.203993800096,893828.2558304812
2015-08-01,1044894.790061,1448,46.64486956521739,0,247467.26911900006,938435.4701494627
2015-08-02,1043495.475018,2194,45.71513043478261,0,168463.43875880004,650117.6683134148
2015-08-03,811119.83411,1405,45.25,0,158120.6398139,634392.5342679059
2015-08-04,726613.35811,3489,45.75,0,131635.69155770005,665105.5775076805
2015-08-05,724346.594,8919,45.13,1,98896.61245000002,638989.2727101141
2015-08-06,583375.211759,1529,44.69,0,39981.61913399992,654051.8539447163
2015-08-07,663326.5180703,6744,43.87,0,-31756.93090200005,943021.1850102732
2015-08-08,784099.215997,1436,44.13757503506311,0,-260795.57406400004,867696.8200744975
2015-08-09,679410.125135,2287,44.67242496493688,0,-364085.349883,762770.2359756692
2015-08-10,785477.934216,1389,44.94,1,-25641.89989400003,661429.7241088318
2015-08-11,668280.357956,3358,43.11,0,-58333.00015400001,676973.8189529147
2015-08-12,678064.7316857,7917,43.22,0,-46281.86231430003,570079.1695998636
2015-08-13,557859.477954,1482,42.27,0,-25515.733804999967,733277.6958076692
2015-08-14,734484.205049,6748,42.45,0,71157.68697869999,859504.6175729193
2015-08-15,936339.026059,1434,42.319963534361854,1,152239.81006200006,881237.485268666
2015-08-16,913846.62503,2166,42.06003646563815,0,234436.49989500002,756737.2586943937
2015-08-17,694747.161863,1393,41.93,0,-90730.77235300001,625770.8367574323
2015-08-18,629475.6430527,3316,42.58,0,-38804.714903300046,671064.7796541621
2015-08-19,653733.3600063,7781,40.75,0,-24331.371679399977,548042.1964783707
2015-08-20,569443.704073,1511,41.0,0,11584.226118999999,665694.7981719772
2015-08-21,653281.208151,7086,40.45,0,-81202.99689800001,805876.8017045395
2015-08-22,803270.157597,1653,39.89234361851332,0,-133068.86846200004,889315.1553409599
2015-08-23,865755.397429,2412,38.77765638148668,0,-48091.22760099999,699326.2004594703
2015-08-24,681575.9899773,1491,38.22,1,-13171.171885699965,720292.4132743119
2015-08-25,624698.33755,3525,39.15,0,-4777.305502699921,789611.5580380675
2015-08-26,640075.9908365,8142,38.5,0,-13657.369169800077,729500.788960003
2015-08-27,548043.327354,1462,42.47,0,-21400.37671900005,806468.8176452523
2015-08-28,635737.2322,6846,45.29,0,-17543.975951,931515.7210278875
2015-08-29,876953.096934,1484,46.267774193548384,0,73682.93933700002,1046227.0395345354
2015-08-30,975697.601858,2310,48.22222580645161,0,109942.20442900003,869010.5092826282
2015-08-31,776152.5521897,1257,49.2,0,94576.5622123999,819818.7250071701
2015-09-01,906549.992952,3595,45.38,0,281851.65540199995,750771.5141735051
2015-09-02,879033.0925,8161,46.3,0,238957.10166350007,606959.6887488432
2015-09-03,707093.042,2241,46.75,0,159049.71464600007,696494.2708359302
2015-09-04,736395.302632,7802,46.02,0,100658.07043199998,928655.2849105274
2015-09-05,1052868.394291,2570,46.003327099308024,0,175915.29735699994,1010626.318013984
2015-09-06,1147642.583011,3486,45.970000000000006,0,171944.9811529999,762338.2433924471
2015-09-07,767382.7769737,2391,45.93667290069198,0,-8769.775215999922,707530.6915366425
2015-09-08,677312.236066,4385,45.92,0,-229237.75688600005,710483.8499137121
2015-09-09,705633.4998935,8964,44.13,0,-173399.59260650002,609208.2743826873
2015-09-10,577743.795026,2597,45.85,0,-129349.24697400001,706789.9982192481
2015-09-11,651330.167952,7873,44.75,0,-85065.1346799999,922113.0140855071
2015-09-12,921524.436013,2572,44.579952314165496,0,-131343.958278,1000300.0302302198
2015-09-13,1023345.318906,3511,44.2400476858345,0,-124297.26410499995,749495.5209784341
2015-09-14,688405.190061,2433,44.07,0,-78977.58691270009,714213.9217423948
2015-09-15,682134.3540295,4657,44.58,0,4822.117963500088,728357.9495549098
2015-09-16,742089.667998,9156,47.12,0,36456.168104500044,575671.7384345952
2015-09-17,593577.802125,2563,46.93,0,15834.007099000039,654112.3585949247
2015-09-18,653805.874946,7943,44.71,0,2475.7069940000074,911735.8571155255
2015-09-19,935893.481059,2727,45.20013744740533,0,14369.045046000043,998245.1804851975
2015-09-20,1037532.860693,3551,46.17986255259467,0,14187.541787000024,791574.3621410977
2015-09-21,717725.376959,2517,46.67,0,29320.186898000073,634695.8880005634
2015-09-22,641914.7389995,4480,46.17,0,-40219.615029999986,685665.9218220493
2015-09-23,690419.721922,9189,44.53,0,-51669.94607599999,563240.7829745101
2015-09-24,557321.610921,2352,44.94,0,-36256.19120400003,780545.2540481497
2015-09-25,646083.8750635,7739,45.55,0,-7721.999882500037,989955.3977671377
2015-09-26,890486.060145,2486,45.262419354838705,0,-45407.42091400002,1143555.9061373929
2015-09-27,1018062.963565,3382,44.68758064516129,0,-19469.89712800004,792140.97969379
2015-09-28,671261.0640092,2245,44.4,1,-46464.31294980005,751510.1813724537
2015-09-29,609130.6581453,4278,45.24,0,-32784.08085420006,804965.1872220522
2015-09-30,711182.539054,9027,45.06,0,20762.817131999996,633785.3426999359
2015-10-01,796340.858947,2231,44.75,0,239019.248026,778616.0905603553
2015-10-02,830719.387744,7801,45.54,0,184635.51268049993,1008476.7755584966
2015-10-03,1179376.177625,2220,45.72505189340813,0,288890.11748,1035184.8816474506
2015-10-04,1234130.938595,3011,46.094948106591865,0,216067.97502999997,690461.7129283575
2015-10-05,809524.837996,1990,46.28,0,138263.7739868,628424.0980316366
2015-10-06,696169.275967,3989,48.53,0,87038.61782170006,679708.108603998
2015-10-07,720562.330573,8798,47.86,1,9379.791518999962,577044.3577232383
2015-10-08,603066.030064,2042,49.46,0,-193274.82888299995,684619.9942459387
2015-10-09,873934.7190479999,7815,49.67,1,43215.33130399999,908312.8145543897
2015-10-10,867556.973019,1969,49.0248190743338,0,-311819.204606,998343.3886372577
2015-10-11,973329.203973,2852,47.73518092566621,0,-260801.7346219999,722945.7418660559
2015-10-12,721634.5721813,1864,47.09,0,-87890.26581469993,632818.0122628305
2015-10-13,585141.5538577,3899,46.7,0,-111027.72210930008,682528.8393581415
2015-10-14,688198.106351,8778,46.63,0,-32364.22422199999,582974.9600230085
2015-10-15,577952.197162,1289,46.38,0,-25113.832902000053,689706.002272232
2015-10-16,693829.351874,6959,47.3,0,-180105.3671739999,877093.3007065926
2015-10-17,958052.958031,1355,46.952402524544176,0,90495.98501199996,986696.8859157718
2015-10-18,1071477.102879,2212,46.25759747545582,0,98147.89890599984,682888.7548352011
2015-10-19,699259.488037,1166,45.91,0,-22375.084144300083,614918.2534174395
2015-10-20,660308.361186,3039,45.84,0,75166.80732830008,646684.218895695
2015-10-21,672847.3460333,7950,45.22,0,-15350.760317699984,546530.0524933349
2015-10-22,547020.0469813,1019,44.9,0,-30932.150180700002,651449.1449343085
2015-10-23,639040.6062,6519,43.91,0,-54788.745674000005,892238.0147764884
2015-10-24,859950.710621,915,43.72994950911641,0,-98102.24740999995,1029313.6299344985
2015-10-25,1018783.141953,1822,43.37005049088359,0,-52693.96092599991,677531.9023633286
2015-10-26,649914.352338,842,43.19,0,-49345.13569899998,688552.9010749197
2015-10-27,587066.101075,2944,43.21,0,-73242.26011100004,809297.4520131282
2015-10-28,599388.1222552,7811,45.93,0,-73459.22377809999,726948.4846897924
2015-10-29,511860.0689186,1392,46.02,0,-35159.978062700015,824015.0632152859
2015-10-30,635875.8911987,7060,46.6,0,-3164.7150013000937,934902.7566052036
2015-10-31,915956.851878,1667,46.47996633941094,0,56006.14125699992,959140.2388287807
2015-11-01,819250.388037,2621,46.240033660589056,0,-199532.75391600002,734486.1463034507
2015-11-02,762549.794932,1715,46.12,1,112635.44259400002,842123.9013833599
2015-11-03,1033439.132986,3898,47.88,1,446373.031911,755227.4944701358
2015-11-04,855494.43996,9041,46.32,0,256106.31770479993,577334.2189424066
2015-11-05,649662.670907,1872,45.27,0,137802.60198839998,574014.0506462649
2015-11-06,671145.788057,7448,44.32,1,35269.89685830008,933724.2223901801
2015-11-07,929723.344157,1881,44.207468443197754,1,13766.492278999998,1013444.0162731752
2015-11-08,1077361.9559685,2868,43.98253155680224,0,258111.56793150015,758496.7489739755
2015-11-09,683644.901987,1707,43.87,0,-78904.89294499997,686326.3011348521
2015-11-10,623529.1790699,3788,44.23,1,-409909.9539161001,723221.4575817788
2015-11-11,689746.212316,8741,42.95,1,-165748.22764399997,575359.7305897699
2015-11-12,506937.6640027,1777,41.74,1,-142725.00690429995,677246.1271335569
2015-11-13,626674.025055,7175,40.69,0,-44471.76300200005,918313.2785627076
2015-11-14,867597.332909,2300,40.937569424964934,0,-62126.011247999966,1035899.561432933
2015-11-15,1056159.462651,3508,41.43243057503506,0,-21202.493317500222,703270.2353945734
2015-11-16,716508.7092175,2524,41.68,0,32863.80723050004,671496.090702999
2015-11-17,618919.988059,4525,40.73,0,-4609.191010899958,688292.963793146
2015-11-18,683954.18795,9935,40.75,0,-5792.024365999969,534589.3141933653
2015-11-19,560452.567301,2888,40.55,0,53514.90329829999,720018.7911575733
2015-11-20,665619.668251,8109,39.39,0,38945.64319600002,872527.748921904
2015-11-21,863726.8816559,2473,39.359991584852736,0,-3870.451253099949,994240.3915921905
2015-11-22,1015844.2849005,3537,39.30000841514727,0,-40315.17775049992,781146.8062673752
2015-11-23,696685.460932,2307,39.27,0,-19823.2482855001,717078.3947897237
2015-11-24,612710.200935,4508,40.89,0,-6209.787124000024,811625.9702188133
2015-11-25,658917.83013,9548,41.22,0,-25036.357820000034,640245.3211726662
2015-11-26,530358.330027,2134,40.895,0,-30094.237273999956,750357.2310333289
2015-11-27,645087.0350447,7812,40.57,1,-20532.63320629997,996956.6816543707
2015-11-28,850596.003884,2432,40.53499018232819,0,-13130.877771900035,1131260.4370809365
2015-11-29,1070619.802932,3235,40.46500981767181,0,54775.51803150005,739027.200641192
2015-11-30,762036.1239965,2190,40.43,1,65350.663064500084,836862.4183754226
2015-12-01,857620.9426407,5121,40.58,0,244910.74170570006,767623.3495568468
2015-12-02,867269.5758400001,10113,39.93,0,208351.74571000005,599828.7293995833
2015-12-03,676883.031992,2513,41.08,0,146524.7019649999,685892.2723655831
2015-12-04,749354.1319635,8073,40.0,0,104267.09691880003,946902.58805745
2015-12-05,966202.367876,2404,39.40983450210379,1,115606.363992,1060997.1379121814
2015-12-06,1143119.31945,3188,38.230165497896216,1,72499.51651800005,733409.5417970158
2015-12-07,822334.708983,2031,37.64,0,60298.58498649998,829921.6992079127
2015-12-08,712569.16983,4241,37.46,1,-145051.7728107,854013.0010063563
2015-12-09,747893.782087,9603,37.16,0,-119375.79375300009,641336.4864413443
2015-12-10,657427.1785246,2013,36.76,0,-19455.853467399953,766982.8755811595
2015-12-11,708392.807819,7574,35.65,0,-40961.324144500075,1029824.7928332785
2015-12-12,915667.884291,2179,35.815046283309954,0,-50534.48358500004,1180839.962591019
2015-12-13,1059425.4213405,2924,36.14495371669005,0,-83693.89810950006,894277.1529112416
2015-12-14,811613.7221567,1672,36.31,0,-10720.986826300039,1098250.8670535402
